chain,block,txn,pending,sender,level,profit,reason,related_ids,feedback,ts
1,14980020,0x3f6da0b5f0a0f89c0b0dd806f77f997860e06f9606993f7efdf0f6080513f0cb,FALSE,0xcae617c08bb445af1089dd34431a23a483c4ce04,3,883.0706378 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[325,546],""Extra"":{""Depositor"":""0xe140bb5f424a53e0687bfc10f6845a5672d7e242"",""Pool"":""0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7""}}]}","{325,546}",TRUE,20:57.1
1,14984177,0xdf5fdd4b8b3b42a26aabe4f225ea78acca0469e67204e90226a191323dbacdcc,FALSE,0xbef55530fed5d6560c4d9e35a6c3ac3f68fa6cbd,3,157.9286109 ETH,"{""IsTornadoFunded"":false,""IsProfit"":false,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[2],""Extra"":{""Address"":""0x8e8395e87fe96edd0f4c0e35ef4b20243d0d3b85"",""Profit"":""114.8903184"",""Sig"":""0xab9c4b5d""}}]}",{2},TRUE,32:22.4
1,14984165,0x0b2fc4b6de5d5fea6e0e75865662a397c11a7679488b597bb789df69f03844ea,FALSE,0xbef55530fed5d6560c4d9e35a6c3ac3f68fa6cbd,3,128.252783 ETH,"{""IsTornadoFunded"":false,""IsProfit"":false,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[2],""Extra"":{""Address"":""0x8e8395e87fe96edd0f4c0e35ef4b20243d0d3b85"",""Profit"":""76.62995088"",""Sig"":""0xab9c4b5d""}}]}",{2},TRUE,32:22.9
1,14984187,0xb471c3912d57610648cad966ee25cd1486ef87a85d1fa66a7f165f4fa1c52c2f,FALSE,0xbef55530fed5d6560c4d9e35a6c3ac3f68fa6cbd,3,74.23078278 ETH,"{""IsTornadoFunded"":false,""IsProfit"":false,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[2],""Extra"":{""Address"":""0x8e8395e87fe96edd0f4c0e35ef4b20243d0d3b85"",""Profit"":""54.00137915"",""Sig"":""0xab9c4b5d""}}]}",{2},TRUE,32:23.7
1,14987076,0x79b8c6ff6ba97f4425b7fb45587d5dd030f35a1def458be79372a380a43d3cd4,FALSE,0x59e5c0ba3008e85f0ca59586ebc399bc1f47a42b,3,2399.524863 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[200,68],""Extra"":{""Depositor"":""0xa4eb44e3f366a7c33348f1a21e01d00b55fa93e3"",""Pool"":""0x41c84c0e2ee0b740cf0d31f63f3b6f627dc6b393""}}]}","{200,68}",TRUE,40:27.6
1,14987069,0xe98db5038c54e44dfe58e7fa2e0d9e39356eda06e6a817ed8a54308183c73283,FALSE,0x9b02f8289c98ea1dd39fb0b5d3d4e2536e6d9b1f,4,4002.563506 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[1],""Extra"":{""Address"":""0x9b02f8289c98ea1dd39fb0b5d3d4e2536e6d9b1f"",""Profit"":""161.8167815"",""Sig"":""0x5cffe9de""}}]}",{1},TRUE,40:29.2
1,14990435,0xd3b407c431b6fd28aac4795c1df169f67ce04bd180f5c56f350758ed39a33f8e,FALSE,0x2ec4c8ebf7be5d8d37073919d18c21ef71f93e97,3,591.2495358 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[23],""Extra"":{""Address"":""0x3058ef90929cb8180174d74c507176cca6835d73"",""Profit"":""591.2495358"",""Sig"":""0xd0a494e4""}}]}",{23},TRUE,49:53.6
1,14990867,0x17cb4df8737fbd035bd1746a0c3bf6505a56f9901408a589a731e2f832593176,FALSE,0xcae617c08bb445af1089dd34431a23a483c4ce04,3,6815.630481 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[808,516],""Extra"":{""Depositor"":""0xe140bb5f424a53e0687bfc10f6845a5672d7e242"",""Pool"":""0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7""}}]}","{808,516}",TRUE,51:07.1
1,15004285,0x66e5f802512c4aa9f2cf1a5763a03d3b16c8a3c1463afa850e618726a54bd77b,FALSE,0xc3fbe21a3f638ad0da39bbb73c0a40696437115e,3,56263.0053 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Borrow Repay Assets in Same Txn"",""Ids"":[23,106],""Extra"":{""Pool"":""0x41c84c0e2ee0b740cf0d31f63f3b6f627dc6b393"",""Token"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2""}}]}","{23,106}",TRUE,29:04.4
1,15018218,0xa7030f11aaef759aaf49847351c811284f457abf3a92c37156bdb5a5a5139f27,FALSE,0x2ec4c8ebf7be5d8d37073919d18c21ef71f93e97,3,1421.041119 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[33],""Extra"":{""Address"":""0x3058ef90929cb8180174d74c507176cca6835d73"",""Profit"":""1421.041119"",""Sig"":""0xd0a494e4""}}]}",{33},TRUE,08:11.8
1,15028889,0x51cbfd46f21afb44da4fa971f220bd28a14530e1d5da5009cfbdfee012e57e35,FALSE,0xb7cbb4d43f1e08327a90b32a8417688c9d0b800a,4,1980 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""Multicall"",""Ids"":[0],""Extra"":{""Address"":""0xb7cbb4d43f1e08327a90b32a8417688c9d0b800a"",""Profit"":""1980"",""Sig"":""0xbe9a6555""}}]}",{0},TRUE,37:53.5
1,15028888,0xabfcfaf3620bbb2d41a3ffea6e31e93b9b5f61c061b9cfc5a53c74ebe890294d,FALSE,0xb7cbb4d43f1e08327a90b32a8417688c9d0b800a,4,1188 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""Multicall"",""Ids"":[0],""Extra"":{""Address"":""0xf70f691d30ce23786cfb3a1522cfd76d159aca8d"",""Profit"":""1188"",""Sig"":""0xbe9a6555""}}]}",{0},TRUE,37:54.0
1,15044502,0xd3e5f8fbc2d0252426ef0d6fba8a94715511f2b3bfb2839e22adef4fbca31296,FALSE,0xd11aa2e3a000275ed12b87515c9ac0d67b32e7b9,3,896.0729549 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[86,123],""Extra"":{""Depositor"":""0x1344a36a1b56144c3bc62e7757377d288fde0369"",""Pool"":""0x39aa39c021dfbae8fac545936693ac917d5e7563""}}]}","{86,123}",TRUE,22:42.1
1,15049470,0xf8384655313176104fafb047d61538dec61ce12cb8308f40f3212a8adee82baf,FALSE,0xd11aa2e3a000275ed12b87515c9ac0d67b32e7b9,3,1558.407031 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[86,116],""Extra"":{""Depositor"":""0x1344a36a1b56144c3bc62e7757377d288fde0369"",""Pool"":""0x5d3a536e4d6dbd6114cc1ead35777bab948e3643""}}]}","{86,116}",TRUE,37:13.6
1,15050121,0xff1917a0dcb4239536c8dd8b6a6420377f6e860f099ef61cf98bb3400228243c,FALSE,0xb4597484beb70933518c39db4f30ce345886903c,3,2375.231921 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[0,0],""Extra"":{""Pool"":""0x220bda5c8994804ac96ebe4df184d25e5c2196d4"",""Token0"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""Token1"":""0x6b175474e89094c44da98b954eedeac495271d0f""}}]}","{0,0}",TRUE,39:08.5
1,15055440,0xc6870156ce388c2fc7e2ab02725684208c8a16d3a2549615770dda32193d140a,FALSE,0xfef9133f0770c642a82374b89fe82ca4f9ca1b67,3,747.7711625 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[1,1],""Extra"":{""Pool"":""0x2057cfb9fd11837d61b294d514c5bd03e5e7189a"",""Token0"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""Token1"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2""}}]}","{1,1}",TRUE,54:25.2
1,15064622,0x8618951b5ff60107534213ccfc2e2dc76e0facfd6c8c6d87324f4730c257e30c,FALSE,0xcae617c08bb445af1089dd34431a23a483c4ce04,3,2782.580495 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[539,695],""Extra"":{""Depositor"":""0xe140bb5f424a53e0687bfc10f6845a5672d7e242"",""Pool"":""0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7""}}]}","{539,695}",TRUE,20:30.4
1,15077713,0x3fe12914a80be579049d7c63cd9a88448c9203d4373fdb9aefb6db3f4674d2dc,FALSE,0xd11aa2e3a000275ed12b87515c9ac0d67b32e7b9,3,1630.19189 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[81,111],""Extra"":{""Depositor"":""0x1344a36a1b56144c3bc62e7757377d288fde0369"",""Pool"":""0x5d3a536e4d6dbd6114cc1ead35777bab948e3643""}}]}","{81,111}",TRUE,57:39.3
1,15114362,0x05d65e0adddc5d9ccfe6cd65be4a7899ebcb6e5ec7a39787971bcc3d6ba73996,FALSE,0x627a22ff70cb84e74c9c70e2d5b0b75af5a1dcb9,4,145.494698 ETH,"{""IsTornadoFunded"":true,""IsProfit"":false,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[7],""Extra"":{""Address"":""0x627a22ff70cb84e74c9c70e2d5b0b75af5a1dcb9"",""Profit"":""145.494698"",""Sig"":""0x5c38449e""}}]}",{7},TRUE,44:36.6
1,15114438,0xacbef7e05a6785923c918b9bb09e3904a07122df5dbd42306b48ea374b991bec,FALSE,0x00000000c251faf2de8217ab64accd0070b97e47,4,151.3072187 ETH,"{""IsTornadoFunded"":true,""IsProfit"":false,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[7],""Extra"":{""Address"":""0x00000000c251faf2de8217ab64accd0070b97e47"",""Profit"":""151.3072187"",""Sig"":""0x5c38449e""}}]}",{7},TRUE,44:56.4
1,15114464,0x01d999b37840bbaaad469795baf627307a6a5cdab772d64b7e3b1ddd06f1550c,FALSE,0x00000000c251faf2de8217ab64accd0070b97e47,4,148.433209 ETH,"{""IsTornadoFunded"":true,""IsProfit"":false,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[7],""Extra"":{""Address"":""0x00000000c251faf2de8217ab64accd0070b97e47"",""Profit"":""148.433209"",""Sig"":""0x5c38449e""}}]}",{7},TRUE,45:00.0
1,15114465,0xbebcd50e9c337c02bfe198ae7d10ffc0aaa8160d2ff4dda9f5a1dcfb4c04dde9,FALSE,0x627a22ff70cb84e74c9c70e2d5b0b75af5a1dcb9,4,250.92 ETH,"{""IsTornadoFunded"":true,""IsProfit"":false,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[7],""Extra"":{""Address"":""0x627a22ff70cb84e74c9c70e2d5b0b75af5a1dcb9"",""Profit"":""250.92"",""Sig"":""0x5c38449e""}}]}",{7},TRUE,45:01.9
1,15114462,0x7617824fa7dd068ff43b09c412586930c600f43d83638f189a4a4bab622c2ac3,FALSE,0x00000000c251faf2de8217ab64accd0070b97e47,4,150.5445734 ETH,"{""IsTornadoFunded"":true,""IsProfit"":false,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[7],""Extra"":{""Address"":""0x00000000c251faf2de8217ab64accd0070b97e47"",""Profit"":""150.5445734"",""Sig"":""0x5c38449e""}}]}",{7},TRUE,45:02.8
1,15114499,0xaddf0624e2dcf0bdbba18be77be40b62c9264ff85dfb7244ad36a67029673b82,FALSE,0x627a22ff70cb84e74c9c70e2d5b0b75af5a1dcb9,4,83.64 ETH,"{""IsTornadoFunded"":true,""IsProfit"":false,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[7],""Extra"":{""Address"":""0x627a22ff70cb84e74c9c70e2d5b0b75af5a1dcb9"",""Profit"":""83.64"",""Sig"":""0x5c38449e""}}]}",{7},TRUE,45:07.6
1,15125171,0x50d6fd16b20c7a3fadb3cacc17fbee1e1a606f1950c28ce643eede11073a56ab,FALSE,0xcae617c08bb445af1089dd34431a23a483c4ce04,3,1488.718197 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[513,857],""Extra"":{""Depositor"":""0xe140bb5f424a53e0687bfc10f6845a5672d7e242"",""Pool"":""0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7""}}]}","{513,857}",TRUE,17:23.8
1,15129921,0x28708af95055a6fedb3fe3da662be303f8bb9d7e64a2d553f6882d18fcf934f2,FALSE,0xd11aa2e3a000275ed12b87515c9ac0d67b32e7b9,3,1069.864079 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[116,146],""Extra"":{""Depositor"":""0x1344a36a1b56144c3bc62e7757377d288fde0369"",""Pool"":""0x5d3a536e4d6dbd6114cc1ead35777bab948e3643""}}]}","{116,146}",TRUE,31:45.1
1,15143540,0x471d3a1262b236f36097368b41aac633fd1b14bf810465209aeecbaa04bf4d47,FALSE,0xf7a15601ae851d3ed6bd19456b8d063a88bccd76,3,448.1528784 ETH,"{""IsTornadoFunded"":false,""IsProfit"":false,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[20],""Extra"":{""Address"":""0x3058ef90929cb8180174d74c507176cca6835d73"",""Profit"":""448.1528784"",""Sig"":""0xd0a494e4""}}]}",{20},TRUE,13:15.3
1,15162774,0x790e34baa9d01ea248ff01f2c0be3965c8045131f3a9bf915da71943b9229df1,FALSE,0xc100c251bdd297a66795112f04356e6ba5f89d80,3,656.5524639 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Borrow Repay Assets in Same Txn"",""Ids"":[219,103],""Extra"":{""Pool"":""0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5"",""Token"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2""}}]}","{219,103}",TRUE,10:50.4
1,15162766,0x425770243abcbd4ffd3dd3f04fa948546b33b1b0cdf98c987fa50d23f59979db,FALSE,0xc100c251bdd297a66795112f04356e6ba5f89d80,3,1317.202229 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Borrow Repay Assets in Same Txn"",""Ids"":[244,125],""Extra"":{""Pool"":""0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5"",""Token"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2""}}]}","{244,125}",TRUE,10:50.5
1,15169750,0x961b2fb524d74ac534b8316feb0c1c84ab4dcace79914c4954e507bb127545f1,FALSE,0x3aafef5b6283af44818c156e982efad1e27bc591,3,1497.138156 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Borrow Repay Assets in Same Txn"",""Ids"":[75,150],""Extra"":{""Pool"":""0x41c84c0e2ee0b740cf0d31f63f3b6f627dc6b393"",""Token"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2""}}]}","{75,150}",TRUE,31:44.7
1,15218752,0xa53f6d0df87876b79081e51889fda55c12df0a00df4db949bf718cbcc1e08cd2,FALSE,0x2ec4c8ebf7be5d8d37073919d18c21ef71f93e97,3,3476.733667 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[20],""Extra"":{""Address"":""0x3058ef90929cb8180174d74c507176cca6835d73"",""Profit"":""3476.733667"",""Sig"":""0xd0a494e4""}}]}",{20},TRUE,57:15.1
1,15245310,0x0b2c80386bf4cfd88b90defef82cae71e0f5576887974f9932ada7d3e4afa672,FALSE,0x2ec4c8ebf7be5d8d37073919d18c21ef71f93e97,3,329.8792387 ETH,"{""IsTornadoFunded"":false,""IsProfit"":false,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[20],""Extra"":{""Address"":""0x3058ef90929cb8180174d74c507176cca6835d73"",""Profit"":""329.8792387"",""Sig"":""0xd0a494e4""}}]}",{20},TRUE,14:05.0
1,15260969,0x7a3ab3e078408c4746015d35521f9a9faba0e99912a44159d3328cfc7cbd8c06,FALSE,0xae40379049d22d7cb780d3a908dded0c30be46ea,3,645.8027217 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[2,2],""Extra"":{""Pool"":""0x27239549dd40e1d60f5b80b0c4196923745b1fd2"",""Token0"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""Token1"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2""}}]}","{2,2}",TRUE,00:31.7
1,15275557,0x5a913a909d4c8c8f0c63e2132f6f8ab6a05607e02063d7de8a15a364b41b8167,FALSE,0xd11aa2e3a000275ed12b87515c9ac0d67b32e7b9,3,25135.75655 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[421,173],""Extra"":{""Pool"":""0x5777d92f208679db4b9778590fa3cab3ac9e2168""}}]}","{421,173}",TRUE,43:00.6
1,15299349,0xac6e0346a97cf1efff48b60d5cb4aeeb65cecadaf36f5533872a016ea548cef7,FALSE,0xe28c7ee1cb2231b1dead260652ee5657824037cf,3,329.5901911 ETH,"{""IsTornadoFunded"":false,""IsProfit"":false,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[4],""Extra"":{""Address"":""0x1dd706bc740d9991d8b4e37d910b76c9fe8b764f"",""Profit"":""289.7115329"",""Sig"":""0xab9c4b5d""}}]}",{4},TRUE,54:18.8
1,15302719,0xefee6a8bda72c2749a49c720dfc48147a825ab630ccf7f919747a0e63576216e,FALSE,0x38625758912915113e3ad952f050da92c53dc150,4,112.9185906 ETH,"{""IsTornadoFunded"":false,""IsProfit"":false,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""Multicall"",""Ids"":[0],""Extra"":{""Address"":""0x38625758912915113e3ad952f050da92c53dc150"",""Profit"":""112.9185906"",""Sig"":""0xa336a32e""}}]}",{0},TRUE,04:22.2
1,15308272,0x24d7af52ad16950586f60a0afc3ceeddbdf4a2a3da9c5f5a1d1d896064400434,FALSE,0xfac983fce7ef3cee8ffb2ceb967e1b2362aada00,3,1780.871419 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[83,83],""Extra"":{""Pool"":""0x43ae24960e5534731fc831386c07755a2dc33d47"",""Token0"":"""",""Token1"":""""}}]}","{83,83}",TRUE,20:40.8
1,15313586,0x4b7225e83d3db0fa40f798b8ebfa90fb0f0a566251c9d02ec6302f4d7223cd04,FALSE,0xfac983fce7ef3cee8ffb2ceb967e1b2362aada00,3,1803.131853 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[45,45],""Extra"":{""Pool"":""0xe56c60b5f9f7b5fc70de0eb79c6ee7d00efa2625"",""Token0"":"""",""Token1"":""""}}]}","{45,45}",TRUE,36:17.1
1,15313956,0x28a43de179b966a53a518aeaa1a540976be40cdc19d3368dfa80a093f5dd7c45,FALSE,0xfac983fce7ef3cee8ffb2ceb967e1b2362aada00,3,1804.828692 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[45,45],""Extra"":{""Pool"":""0xe56c60b5f9f7b5fc70de0eb79c6ee7d00efa2625"",""Token0"":"""",""Token1"":""""}}]}","{45,45}",TRUE,37:22.6
1,15314076,0x1632f03e9b995bf07949f482f99a54e6f082ffd9c8ff311799fbb0b95ec7e15f,FALSE,0xfac983fce7ef3cee8ffb2ceb967e1b2362aada00,3,1755.089909 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[45,45],""Extra"":{""Pool"":""0xe56c60b5f9f7b5fc70de0eb79c6ee7d00efa2625"",""Token0"":"""",""Token1"":""""}}]}","{45,45}",TRUE,37:41.8
1,15314266,0x374a3084182f8091f88a478d9d4e2dee1afd2ca2b105cfb818a954bc09649f8c,FALSE,0xfac983fce7ef3cee8ffb2ceb967e1b2362aada00,3,1755.803323 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[45,45],""Extra"":{""Pool"":""0xe56c60b5f9f7b5fc70de0eb79c6ee7d00efa2625"",""Token0"":"""",""Token1"":""""}}]}","{45,45}",TRUE,38:15.8
1,15314828,0xefaf99736c9be1e80bed8c767758524044e27ebe4f3d79989f3dae20c53c676c,FALSE,0xd11aa2e3a000275ed12b87515c9ac0d67b32e7b9,3,30180.41563 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[381,127],""Extra"":{""Pool"":""0x5777d92f208679db4b9778590fa3cab3ac9e2168""}}]}","{381,127}",TRUE,39:54.5
1,15345867,0x9c8f825d0f32048277dd1c632937b880ad6dbaf0f10eeeb4e708c2dcea69cc92,FALSE,0xc1056bdfe993340326d2efadacfdfd6fab5eb13c,3,906.9143238 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[19,5],""Extra"":{""Depositor"":""0xafd3f19e0470d4e4cd4aa5aa699915838a79ab6b"",""Pool"":""0x8798249c2e607446efb7ad49ec89dd1865ff4272""}}]}","{19,5}",TRUE,10:34.7
1,15347615,0xde99db7220b9dd4dc3cc55fa5278e305d6f7abb31ea5b036c1713a99c803f4f3,FALSE,0xfac983fce7ef3cee8ffb2ceb967e1b2362aada00,3,1335.831656 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[45,45],""Extra"":{""Pool"":""0x8bd1661da98ebdd3bd080f0be4e6d9be8ce9858c"",""Token0"":"""",""Token1"":""""}}]}","{45,45}",TRUE,15:48.2
1,15347930,0xe14b208868389803893a6781f1a3049640d2abb861fc7cd01247892d78f1cbf7,FALSE,0xfac983fce7ef3cee8ffb2ceb967e1b2362aada00,3,1336.508073 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[54,54],""Extra"":{""Pool"":""0xb4d0d9df2738abe81b87b66c80851292492d1404"",""Token0"":"""",""Token1"":""""}}]}","{54,54}",TRUE,16:44.3
1,15347919,0x23ca1f2a531f4431968b1c5e1ba84abdf9b109658b0a34cbd01b7c490adf00f1,FALSE,0xfac983fce7ef3cee8ffb2ceb967e1b2362aada00,3,1336.450572 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[54,54],""Extra"":{""Pool"":""0xb4d0d9df2738abe81b87b66c80851292492d1404"",""Token0"":"""",""Token1"":""""}}]}","{54,54}",TRUE,16:44.4
